"","region","summit","direction","date","temp","n","V1","i.temp","rain"
"27366","SYU","TSW","S",2016-06-28,13.1625,1,3101,24.8,12
"27367","SYU","TSW","W",2016-06-28,10.5375,1,3101,24.8,12
"27368","SYU","DSH","E",2016-06-29,14.3458333333333,1,3102,24.232,8
"27369","SYU","DSH","N",2016-06-29,14.9083333333333,1,3102,24.232,8
"27370","SYU","DSH","S",2016-06-29,13.3366666666667,1,3102,24.232,8
"27371","SYU","DSH","W",2016-06-29,14.5954166666667,1,3102,24.232,8
"27372","SYU","JNJ","E",2016-06-29,17.55625,2,3102,24.232,8
"27373","SYU","JNJ","S",2016-06-29,16.0854166666667,2,3102,24.232,8
"27374","SYU","TSW","E",2016-06-29,12.2,1,3102,24.232,8
"27375","SYU","TSW","N",2016-06-29,13.8595833333333,1,3102,24.232,8
"27376","SYU","TSW","S",2016-06-29,12.0491666666667,1,3102,24.232,8
"27377","SYU","TSW","W",2016-06-29,9.89416666666667,1,3102,24.232,8
"27378","SYU","DSH","E",2016-06-30,14.4791666666667,1,3103,24.324,1
"27379","SYU","DSH","N",2016-06-30,14.9375,1,3103,24.324,1
"27380","SYU","DSH","S",2016-06-30,14.0883333333333,1,3103,24.324,1
"27381","SYU","DSH","W",2016-06-30,15.8829166666667,1,3103,24.324,1
"27382","SYU","JNJ","E",2016-06-30,18.5291666666667,2,3103,24.324,1
"27383","SYU","JNJ","S",2016-06-30,17.3395833333333,2,3103,24.324,1
"27384","SYU","TSW","E",2016-06-30,12.7541666666667,1,3103,24.324,1
"27385","SYU","TSW","N",2016-06-30,14.5541666666667,1,3103,24.324,1
"27386","SYU","TSW","S",2016-06-30,13.225,1,3103,24.324,1
"27387","SYU","TSW","W",2016-06-30,10.5904166666667,1,3103,24.324,1
"27388","SYU","DSH","E",2016-07-01,14.2833333333333,1,3104,24.929,1
"27389","SYU","DSH","N",2016-07-01,14.7625,1,3104,24.929,1
"27390","SYU","DSH","S",2016-07-01,14.5008333333333,1,3104,24.929,1
"27391","SYU","DSH","W",2016-07-01,16.13625,1,3104,24.929,1
"27392","SYU","JNJ","E",2016-07-01,18.2479166666667,2,3104,24.929,1
"27393","SYU","JNJ","S",2016-07-01,16.7145833333333,2,3104,24.929,1
"27394","SYU","TSW","E",2016-07-01,12.625,1,3104,24.929,1
"27395","SYU","TSW","N",2016-07-01,14.5666666666667,1,3104,24.929,1
"27396","SYU","TSW","S",2016-07-01,13.0470833333333,1,3104,24.929,1
"27397","SYU","TSW","W",2016-07-01,10.3520833333333,1,3104,24.929,1
"27398","SYU","DSH","E",2016-07-02,14.7291666666667,1,3105,24.616,4
"27399","SYU","DSH","N",2016-07-02,15.1708333333333,1,3105,24.616,4
"27400","SYU","DSH","S",2016-07-02,15.0708333333333,1,3105,24.616,4
"27401","SYU","DSH","W",2016-07-02,17.0875,1,3105,24.616,4
"27402","SYU","JNJ","E",2016-07-02,19.6583333333333,2,3105,24.616,4
"27403","SYU","JNJ","S",2016-07-02,18.1291666666667,2,3105,24.616,4
"27404","SYU","TSW","E",2016-07-02,13.3041666666667,1,3105,24.616,4
"27405","SYU","TSW","N",2016-07-02,15.0958333333333,1,3105,24.616,4
"27406","SYU","TSW","S",2016-07-02,13.9541666666667,1,3105,24.616,4
"27407","SYU","TSW","W",2016-07-02,11.0675,1,3105,24.616,4
"27408","SYU","DSH","E",2016-07-03,14.4958333333333,1,3106,23.926,3
"27409","SYU","DSH","N",2016-07-03,15.1458333333333,1,3106,23.926,3
"27410","SYU","DSH","S",2016-07-03,14.375,1,3106,23.926,3
"27411","SYU","DSH","W",2016-07-03,15.6691666666667,1,3106,23.926,3
"27412","SYU","JNJ","E",2016-07-03,18.7375,2,3106,23.926,3
"27413","SYU","JNJ","S",2016-07-03,16.60625,2,3106,23.926,3
"27414","SYU","TSW","E",2016-07-03,12.8,1,3106,23.926,3
"27415","SYU","TSW","N",2016-07-03,13.8041666666667,1,3106,23.926,3
"27416","SYU","TSW","S",2016-07-03,12.5595833333333,1,3106,23.926,3
"27417","SYU","TSW","W",2016-07-03,10.16375,1,3106,23.926,3
"27418","SYU","DSH","E",2016-07-04,14.6666666666667,1,3107,24.705,8
"27419","SYU","DSH","N",2016-07-04,15.2375,1,3107,24.705,8
"27420","SYU","DSH","S",2016-07-04,14.845,1,3107,24.705,8
"27421","SYU","DSH","W",2016-07-04,16.1883333333333,1,3107,24.705,8
"27422","SYU","JNJ","E",2016-07-04,18.8958333333333,2,3107,24.705,8
"27423","SYU","JNJ","S",2016-07-04,16.4875,2,3107,24.705,8
"27424","SYU","TSW","E",2016-07-04,12.375,1,3107,24.705,8
"27425","SYU","TSW","N",2016-07-04,13.3195833333333,1,3107,24.705,8
"27426","SYU","TSW","S",2016-07-04,12.2716666666667,1,3107,24.705,8
"27427","SYU","TSW","W",2016-07-04,9.92541666666667,1,3107,24.705,8
"27428","SYU","DSH","E",2016-07-05,14.6916666666667,1,3108,25.7,1
"27429","SYU","DSH","N",2016-07-05,14.9208333333333,1,3108,25.7,1
"27430","SYU","DSH","S",2016-07-05,14.6470833333333,1,3108,25.7,1
"27431","SYU","DSH","W",2016-07-05,15.8741666666667,1,3108,25.7,1
"27432","SYU","JNJ","E",2016-07-05,17.9979166666667,2,3108,25.7,1
"27433","SYU","JNJ","S",2016-07-05,16.4541666666667,2,3108,25.7,1
"27434","SYU","TSW","E",2016-07-05,11.9791666666667,1,3108,25.7,1
"27435","SYU","TSW","N",2016-07-05,13.68375,1,3108,25.7,1
"27436","SYU","TSW","S",2016-07-05,12.23375,1,3108,25.7,1
"27437","SYU","TSW","W",2016-07-05,9.86916666666667,1,3108,25.7,1
"27438","SYU","DSH","E",2016-07-06,14.7666666666667,1,3109,25.612,3
"27439","SYU","DSH","N",2016-07-06,14.8583333333333,1,3109,25.612,3
"27440","SYU","DSH","S",2016-07-06,15.675,1,3109,25.612,3
"27441","SYU","DSH","W",2016-07-06,17.01375,1,3109,25.612,3
"27442","SYU","JNJ","E",2016-07-06,17.65,2,3109,25.612,3
"27443","SYU","JNJ","S",2016-07-06,17.2604166666667,2,3109,25.612,3
"27444","SYU","TSW","E",2016-07-06,12.225,1,3109,25.612,3
"27445","SYU","TSW","N",2016-07-06,14.8833333333333,1,3109,25.612,3
"27446","SYU","TSW","S",2016-07-06,13.7666666666667,1,3109,25.612,3
"27447","SYU","TSW","W",2016-07-06,11.14875,1,3109,25.612,3
"27448","SYU","DSH","E",2016-07-07,14.4125,1,3110,25.776,17
"27449","SYU","DSH","N",2016-07-07,14.8125,1,3110,25.776,17
"27450","SYU","DSH","S",2016-07-07,15.2041666666667,1,3110,25.776,17
"27451","SYU","DSH","W",2016-07-07,16.2333333333333,1,3110,25.776,17
"27452","SYU","JNJ","E",2016-07-07,15.54375,2,3110,25.776,17
"27453","SYU","JNJ","S",2016-07-07,15.8104166666667,2,3110,25.776,17
"27454","SYU","TSW","E",2016-07-07,12.5041666666667,1,3110,25.776,17
"27455","SYU","TSW","N",2016-07-07,14.375,1,3110,25.776,17
"27456","SYU","TSW","S",2016-07-07,13.7583333333333,1,3110,25.776,17
"27457","SYU","TSW","W",2016-07-07,11.17375,1,3110,25.776,17
"27458","SYU","DSH","E",2016-07-08,13.3541666666667,1,3111,24.194,21
"27459","SYU","DSH","N",2016-07-08,13.6166666666667,1,3111,24.194,21
"27460","SYU","DSH","S",2016-07-08,13.9083333333333,1,3111,24.194,21
"27461","SYU","DSH","W",2016-07-08,14.325,1,3111,24.194,21
"27462","SYU","JNJ","E",2016-07-08,12.4791666666667,2,3111,24.194,21
"27463","SYU","JNJ","S",2016-07-08,13.8458333333333,2,3111,24.194,21
"27464","SYU","TSW","E",2016-07-08,11.1708333333333,1,3111,24.194,21
"27465","SYU","TSW","N",2016-07-08,11.8375,1,3111,24.194,21
"27466","SYU","TSW","S",2016-07-08,12.0166666666667,1,3111,24.194,21
"27467","SYU","TSW","W",2016-07-08,10.3741666666667,1,3111,24.194,21
"27468","SYU","DSH","E",2016-07-09,12.1708333333333,1,3112,23.796,67
"27469","SYU","DSH","N",2016-07-09,12.3291666666667,1,3112,23.796,67
"27470","SYU","DSH","S",2016-07-09,12.6416666666667,1,3112,23.796,67
"27471","SYU","DSH","W",2016-07-09,12.2541666666667,1,3112,23.796,67
"27472","SYU","JNJ","E",2016-07-09,12.9875,2,3112,23.796,67
"27473","SYU","JNJ","S",2016-07-09,13.2,2,3112,23.796,67
"27474","SYU","TSW","E",2016-07-09,10.7666666666667,1,3112,23.796,67
"27475","SYU","TSW","N",2016-07-09,11.7458333333333,1,3112,23.796,67
"27476","SYU","TSW","S",2016-07-09,11.1791666666667,1,3112,23.796,67
"27477","SYU","TSW","W",2016-07-09,10.2154166666667,1,3112,23.796,67
"27478","SYU","DSH","E",2016-07-10,12.9541666666667,1,3113,23.637,17
"27479","SYU","DSH","N",2016-07-10,13.3791666666667,1,3113,23.637,17
"27480","SYU","DSH","S",2016-07-10,12.6708333333333,1,3113,23.637,17
"27481","SYU","DSH","W",2016-07-10,13.0166666666667,1,3113,23.637,17
"27482","SYU","JNJ","E",2016-07-10,14.875,2,3113,23.637,17
"27483","SYU","JNJ","S",2016-07-10,14.4895833333333,2,3113,23.637,17
"27484","SYU","TSW","E",2016-07-10,11.2833333333333,1,3113,23.637,17
"27485","SYU","TSW","N",2016-07-10,12.3875,1,3113,23.637,17
"27486","SYU","TSW","S",2016-07-10,11.8625,1,3113,23.637,17
"27487","SYU","TSW","W",2016-07-10,10.7375,1,3113,23.637,17
"27488","SYU","DSH","E",2016-07-11,13.0166666666667,1,3114,23.553,12
"27489","SYU","DSH","N",2016-07-11,13.5208333333333,1,3114,23.553,12
"27490","SYU","DSH","S",2016-07-11,12.3625,1,3114,23.553,12
"27491","SYU","DSH","W",2016-07-11,12.7583333333333,1,3114,23.553,12
"27492","SYU","JNJ","E",2016-07-11,14.7979166666667,2,3114,23.553,12
"27493","SYU","JNJ","S",2016-07-11,13.9979166666667,2,3114,23.553,12
"27494","SYU","TSW","E",2016-07-11,11.5458333333333,1,3114,23.553,12
"27495","SYU","TSW","N",2016-07-11,12.8,1,3114,23.553,12
"27496","SYU","TSW","S",2016-07-11,11.8958333333333,1,3114,23.553,12
"27497","SYU","TSW","W",2016-07-11,10.8291666666667,1,3114,23.553,12
"27498","SYU","DSH","E",2016-07-12,12.6541666666667,1,3115,24.214,8
"27499","SYU","DSH","N",2016-07-12,13.2833333333333,1,3115,24.214,8
"27500","SYU","DSH","S",2016-07-12,11.5791666666667,1,3115,24.214,8
"27501","SYU","DSH","W",2016-07-12,11.8783333333333,1,3115,24.214,8
"27502","SYU","JNJ","E",2016-07-12,14.3625,2,3115,24.214,8
"27503","SYU","JNJ","S",2016-07-12,13.69375,2,3115,24.214,8
"27504","SYU","TSW","E",2016-07-12,11.45,1,3115,24.214,8
"27505","SYU","TSW","N",2016-07-12,12.6375,1,3115,24.214,8
"27506","SYU","TSW","S",2016-07-12,11.6291666666667,1,3115,24.214,8
"27507","SYU","TSW","W",2016-07-12,10.6625,1,3115,24.214,8
"27508","SYU","DSH","E",2016-07-13,12.8791666666667,1,3116,25.56,1
"27509","SYU","DSH","N",2016-07-13,13.6166666666667,1,3116,25.56,1
"27510","SYU","DSH","S",2016-07-13,11.6858333333333,1,3116,25.56,1
"27511","SYU","DSH","W",2016-07-13,12.2116666666667,1,3116,25.56,1
"27512","SYU","JNJ","E",2016-07-13,15.1895833333333,2,3116,25.56,1
"27513","SYU","JNJ","S",2016-07-13,14.15625,2,3116,25.56,1
"27514","SYU","TSW","E",2016-07-13,11.7166666666667,1,3116,25.56,1
"27515","SYU","TSW","N",2016-07-13,13.8666666666667,1,3116,25.56,1
"27516","SYU","TSW","S",2016-07-13,12.1125,1,3116,25.56,1
"27517","SYU","TSW","W",2016-07-13,10.6470833333333,1,3116,25.56,1
"27518","SYU","DSH","E",2016-07-14,13.6583333333333,1,3117,25.77,2
"27519","SYU","DSH","N",2016-07-14,14.4208333333333,1,3117,25.77,2
"27520","SYU","DSH","S",2016-07-14,12.5970833333333,1,3117,25.77,2
"27521","SYU","DSH","W",2016-07-14,13.44625,1,3117,25.77,2
"27522","SYU","JNJ","E",2016-07-14,17.4916666666667,2,3117,25.77,2
"27523","SYU","JNJ","S",2016-07-14,15.5958333333333,2,3117,25.77,2
"27524","SYU","TSW","E",2016-07-14,12.9791666666667,1,3117,25.77,2
"27525","SYU","TSW","N",2016-07-14,15.2666666666667,1,3117,25.77,2
"27526","SYU","TSW","S",2016-07-14,13.3333333333333,1,3117,25.77,2
"27527","SYU","TSW","W",2016-07-14,11.0979166666667,1,3117,25.77,2
"27528","SYU","DSH","E",2016-07-15,14.2666666666667,1,3118,26.24,0
"27529","SYU","DSH","N",2016-07-15,14.8791666666667,1,3118,26.24,0
"27530","SYU","DSH","S",2016-07-15,13.0079166666667,1,3118,26.24,0
"27531","SYU","DSH","W",2016-07-15,13.8975,1,3118,26.24,0
"27532","SYU","JNJ","E",2016-07-15,18.84375,2,3118,26.24,0
"27533","SYU","JNJ","S",2016-07-15,17.0270833333333,2,3118,26.24,0
"27534","SYU","TSW","E",2016-07-15,14.0041666666667,1,3118,26.24,0
"27535","SYU","TSW","N",2016-07-15,15.725,1,3118,26.24,0
"27536","SYU","TSW","S",2016-07-15,13.9916666666667,1,3118,26.24,0
"27537","SYU","TSW","W",2016-07-15,11.2504166666667,1,3118,26.24,0
"27538","SYU","DSH","E",2016-07-16,14.5166666666667,1,3119,25.936,0
"27539","SYU","DSH","N",2016-07-16,14.8,1,3119,25.936,0
"27540","SYU","DSH","S",2016-07-16,13.7691666666667,1,3119,25.936,0
"27541","SYU","DSH","W",2016-07-16,15.3966666666667,1,3119,25.936,0
"27542","SYU","JNJ","E",2016-07-16,19.325,2,3119,25.936,0
"27543","SYU","JNJ","S",2016-07-16,18.2145833333333,2,3119,25.936,0
"27544","SYU","TSW","E",2016-07-16,13.7791666666667,1,3119,25.936,0
"27545","SYU","TSW","N",2016-07-16,15.6666666666667,1,3119,25.936,0
"27546","SYU","TSW","S",2016-07-16,14.3125,1,3119,25.936,0
"27547","SYU","TSW","W",2016-07-16,11.445,1,3119,25.936,0
"27548","SYU","DSH","E",2016-07-17,14.575,1,3120,24.341,3
"27549","SYU","DSH","N",2016-07-17,15.1,1,3120,24.341,3
"27550","SYU","DSH","S",2016-07-17,14.1958333333333,1,3120,24.341,3
"27551","SYU","DSH","W",2016-07-17,15.7054166666667,1,3120,24.341,3
"27552","SYU","JNJ","E",2016-07-17,20.2104166666667,2,3120,24.341,3
"27553","SYU","JNJ","S",2016-07-17,18.3104166666667,2,3120,24.341,3
"27554","SYU","TSW","E",2016-07-17,13.8791666666667,1,3120,24.341,3
"27555","SYU","TSW","N",2016-07-17,15.4041666666667,1,3120,24.341,3
"27556","SYU","TSW","S",2016-07-17,14.4333333333333,1,3120,24.341,3
"27557","SYU","TSW","W",2016-07-17,11.5125,1,3120,24.341,3
"27558","SYU","DSH","E",2016-07-18,13.875,1,3121,23.113,6
"27559","SYU","DSH","N",2016-07-18,14.5208333333333,1,3121,23.113,6
"27560","SYU","DSH","S",2016-07-18,12.8866666666667,1,3121,23.113,6
"27561","SYU","DSH","W",2016-07-18,13.6004166666667,1,3121,23.113,6
"27562","SYU","JNJ","E",2016-07-18,18.0416666666667,2,3121,23.113,6
"27563","SYU","JNJ","S",2016-07-18,16.5416666666667,2,3121,23.113,6
"27564","SYU","TSW","E",2016-07-18,13.1833333333333,1,3121,23.113,6
"27565","SYU","TSW","N",2016-07-18,13.2958333333333,1,3121,23.113,6
"27566","SYU","TSW","S",2016-07-18,12.8375,1,3121,23.113,6
"27567","SYU","TSW","W",2016-07-18,10.5004166666667,1,3121,23.113,6
"27568","SYU","DSH","E",2016-07-19,12.1625,1,3122,23.855,8
"27569","SYU","DSH","N",2016-07-19,12.9,1,3122,23.855,8
"27570","SYU","DSH","S",2016-07-19,10.88125,1,3122,23.855,8
"27571","SYU","DSH","W",2016-07-19,10.8875,1,3122,23.855,8
"27572","SYU","JNJ","E",2016-07-19,15.9583333333333,2,3122,23.855,8
"27573","SYU","JNJ","S",2016-07-19,14.0541666666667,2,3122,23.855,8
"27574","SYU","TSW","E",2016-07-19,12.6416666666667,1,3122,23.855,8
"27575","SYU","TSW","N",2016-07-19,13.0425,1,3122,23.855,8
"27576","SYU","TSW","S",2016-07-19,11.9229166666667,1,3122,23.855,8
"27577","SYU","TSW","W",2016-07-19,9.69875,1,3122,23.855,8
"27578","SYU","DSH","E",2016-07-20,13.2125,1,3123,24.471,3
"27579","SYU","DSH","N",2016-07-20,13.8541666666667,1,3123,24.471,3
"27580","SYU","DSH","S",2016-07-20,12.1404166666667,1,3123,24.471,3
"27581","SYU","DSH","W",2016-07-20,12.6154166666667,1,3123,24.471,3
"27582","SYU","JNJ","E",2016-07-20,17.0979166666667,2,3123,24.471,3
"27583","SYU","JNJ","S",2016-07-20,14.40625,2,3123,24.471,3
"27584","SYU","TSW","E",2016-07-20,12.5041666666667,1,3123,24.471,3
"27585","SYU","TSW","N",2016-07-20,13.1416666666667,1,3123,24.471,3
"27586","SYU","TSW","S",2016-07-20,12.0091666666667,1,3123,24.471,3
"27587","SYU","TSW","W",2016-07-20,9.7775,1,3123,24.471,3
"27588","SYU","DSH","E",2016-07-21,14.0791666666667,1,3124,25.397,0
"27589","SYU","DSH","N",2016-07-21,14.475,1,3124,25.397,0
"27590","SYU","DSH","S",2016-07-21,13.16,1,3124,25.397,0
"27591","SYU","DSH","W",2016-07-21,14.3616666666667,1,3124,25.397,0
"27592","SYU","JNJ","E",2016-07-21,18.7291666666667,2,3124,25.397,0
"27593","SYU","JNJ","S",2016-07-21,16.3479166666667,2,3124,25.397,0
"27594","SYU","TSW","E",2016-07-21,13.3208333333333,1,3124,25.397,0
"27595","SYU","TSW","N",2016-07-21,14.5041666666667,1,3124,25.397,0
"27596","SYU","TSW","S",2016-07-21,12.90125,1,3124,25.397,0
"27597","SYU","TSW","W",2016-07-21,10.20125,1,3124,25.397,0
"27598","SYU","DSH","E",2016-07-22,13.8458333333333,1,3125,25.086,2
"27599","SYU","DSH","N",2016-07-22,14.1041666666667,1,3125,25.086,2
"27600","SYU","DSH","S",2016-07-22,13.3516666666667,1,3125,25.086,2
"27601","SYU","DSH","W",2016-07-22,14.5629166666667,1,3125,25.086,2
"27602","SYU","JNJ","E",2016-07-22,19.5041666666667,2,3125,25.086,2
"27603","SYU","JNJ","S",2016-07-22,17.7875,2,3125,25.086,2
"27604","SYU","TSW","E",2016-07-22,13.75,1,3125,25.086,2
"27605","SYU","TSW","N",2016-07-22,13.9416666666667,1,3125,25.086,2
"27606","SYU","TSW","S",2016-07-22,13.4166666666667,1,3125,25.086,2
"27607","SYU","TSW","W",2016-07-22,10.6258333333333,1,3125,25.086,2
"27608","SYU","DSH","E",2016-07-23,12.9541666666667,1,3126,25.787,4
"27609","SYU","DSH","N",2016-07-23,13.3791666666667,1,3126,25.787,4
"27610","SYU","DSH","S",2016-07-23,11.91,1,3126,25.787,4
"27611","SYU","DSH","W",2016-07-23,11.8079166666667,1,3126,25.787,4
"27612","SYU","JNJ","E",2016-07-23,17.4666666666667,2,3126,25.787,4
"27613","SYU","JNJ","S",2016-07-23,15.4916666666667,2,3126,25.787,4
"27614","SYU","TSW","E",2016-07-23,13.1916666666667,1,3126,25.787,4
"27615","SYU","TSW","N",2016-07-23,13.5425,1,3126,25.787,4
"27616","SYU","TSW","S",2016-07-23,12.2145833333333,1,3126,25.787,4
"27617","SYU","TSW","W",2016-07-23,9.53208333333333,1,3126,25.787,4
"27618","SYU","DSH","E",2016-07-24,13.3791666666667,1,3127,25.591,1
"27619","SYU","DSH","N",2016-07-24,13.6,1,3127,25.591,1
"27620","SYU","DSH","S",2016-07-24,12.4041666666667,1,3127,25.591,1
"27621","SYU","DSH","W",2016-07-24,12.5541666666667,1,3127,25.591,1
"27622","SYU","JNJ","E",2016-07-24,18.0395833333333,2,3127,25.591,1
"27623","SYU","JNJ","S",2016-07-24,16.0395833333333,2,3127,25.591,1
"27624","SYU","TSW","E",2016-07-24,13.5416666666667,1,3127,25.591,1
"27625","SYU","TSW","N",2016-07-24,14.6454166666667,1,3127,25.591,1
"27626","SYU","TSW","S",2016-07-24,13.2108333333333,1,3127,25.591,1
"27627","SYU","TSW","W",2016-07-24,10.0133333333333,1,3127,25.591,1
"27628","SYU","DSH","E",2016-07-25,14.0958333333333,1,3128,25.88,1
"27629","SYU","DSH","N",2016-07-25,14.0875,1,3128,25.88,1
"27630","SYU","DSH","S",2016-07-25,13.8991666666667,1,3128,25.88,1
"27631","SYU","DSH","W",2016-07-25,14.66125,1,3128,25.88,1
"27632","SYU","JNJ","E",2016-07-25,18.44375,2,3128,25.88,1
"27633","SYU","JNJ","S",2016-07-25,16.8333333333333,2,3128,25.88,1
"27634","SYU","TSW","E",2016-07-25,13.7458333333333,1,3128,25.88,1
"27635","SYU","TSW","N",2016-07-25,15.1333333333333,1,3128,25.88,1
"27636","SYU","TSW","S",2016-07-25,14.0833333333333,1,3128,25.88,1
"27637","SYU","TSW","W",2016-07-25,10.7033333333333,1,3128,25.88,1
"27638","SYU","DSH","E",2016-07-26,14.2416666666667,1,3129,25.662,3
"27639","SYU","DSH","N",2016-07-26,14.1208333333333,1,3129,25.662,3
"27640","SYU","DSH","S",2016-07-26,14.2725,1,3129,25.662,3
"27641","SYU","DSH","W",2016-07-26,15.055,1,3129,25.662,3
"27642","SYU","JNJ","E",2016-07-26,18.6291666666667,2,3129,25.662,3
"27643","SYU","JNJ","S",2016-07-26,16.7645833333333,2,3129,25.662,3
"27644","SYU","TSW","E",2016-07-26,13.8041666666667,1,3129,25.662,3
"27645","SYU","TSW","N",2016-07-26,14.6375,1,3129,25.662,3
"27646","SYU","TSW","S",2016-07-26,14.2583333333333,1,3129,25.662,3
"27647","SYU","TSW","W",2016-07-26,11.0308333333333,1,3129,25.662,3
"27648","SYU","DSH","E",2016-07-27,12.8791666666667,1,3130,26.065,0
"27649","SYU","DSH","N",2016-07-27,13.2208333333333,1,3130,26.065,0
"27650","SYU","DSH","S",2016-07-27,11.90625,1,3130,26.065,0
"27651","SYU","DSH","W",2016-07-27,11.4891666666667,1,3130,26.065,0
"27652","SYU","JNJ","E",2016-07-27,17.7666666666667,2,3130,26.065,0
"27653","SYU","JNJ","S",2016-07-27,15.1625,2,3130,26.065,0
"27654","SYU","TSW","E",2016-07-27,13.5166666666667,1,3130,26.065,0
"27655","SYU","TSW","N",2016-07-27,12.9458333333333,1,3130,26.065,0
"27656","SYU","TSW","S",2016-07-27,12.33,1,3130,26.065,0
"27657","SYU","TSW","W",2016-07-27,9.87166666666667,1,3130,26.065,0
"27658","SYU","DSH","E",2016-07-28,12.8958333333333,1,3131,25.913,0
"27659","SYU","DSH","N",2016-07-28,13.2166666666667,1,3131,25.913,0
"27660","SYU","DSH","S",2016-07-28,12.5716666666667,1,3131,25.913,0
"27661","SYU","DSH","W",2016-07-28,12.6454166666667,1,3131,25.913,0
"27662","SYU","JNJ","E",2016-07-28,19.21875,2,3131,25.913,0
"27663","SYU","JNJ","S",2016-07-28,16.0833333333333,2,3131,25.913,0
"27664","SYU","TSW","E",2016-07-28,13.7166666666667,1,3131,25.913,0
"27665","SYU","TSW","N",2016-07-28,13.7954166666667,1,3131,25.913,0
"27666","SYU","TSW","S",2016-07-28,12.7770833333333,1,3131,25.913,0
"27667","SYU","TSW","W",2016-07-28,9.71375,1,3131,25.913,0
"27668","SYU","DSH","E",2016-07-29,13.1,1,3132,25.042,4
"27669","SYU","DSH","N",2016-07-29,13.3291666666667,1,3132,25.042,4
"27670","SYU","DSH","S",2016-07-29,13.27375,1,3132,25.042,4
"27671","SYU","DSH","W",2016-07-29,13.65,1,3132,25.042,4
"27672","SYU","JNJ","E",2016-07-29,18.4625,2,3132,25.042,4
"27673","SYU","JNJ","S",2016-07-29,15.8791666666667,2,3132,25.042,4
"27674","SYU","TSW","E",2016-07-29,13.4375,1,3132,25.042,4
"27675","SYU","TSW","N",2016-07-29,12.71875,1,3132,25.042,4
"27676","SYU","TSW","S",2016-07-29,12.7933333333333,1,3132,25.042,4
"27677","SYU","TSW","W",2016-07-29,9.81041666666667,1,3132,25.042,4
"27678","SYU","DSH","E",2016-07-30,13.1708333333333,1,3133,24.928,3
"27679","SYU","DSH","N",2016-07-30,13.4541666666667,1,3133,24.928,3
"27680","SYU","DSH","S",2016-07-30,12.8254166666667,1,3133,24.928,3
"27681","SYU","DSH","W",2016-07-30,12.9858333333333,1,3133,24.928,3
"27682","SYU","JNJ","E",2016-07-30,17.4541666666667,2,3133,24.928,3
"27683","SYU","JNJ","S",2016-07-30,15.40625,2,3133,24.928,3
"27684","SYU","TSW","E",2016-07-30,12.875,1,3133,24.928,3
"27685","SYU","TSW","N",2016-07-30,13.5191666666667,1,3133,24.928,3
"27686","SYU","TSW","S",2016-07-30,12.3283333333333,1,3133,24.928,3
"27687","SYU","TSW","W",2016-07-30,9.56458333333333,1,3133,24.928,3
"27688","SYU","DSH","E",2016-07-31,13.8083333333333,1,3134,26.583,4
"27689","SYU","DSH","N",2016-07-31,14.0333333333333,1,3134,26.583,4
"27690","SYU","DSH","S",2016-07-31,14.3433333333333,1,3134,26.583,4
"27691","SYU","DSH","W",2016-07-31,14.95125,1,3134,26.583,4
"27692","SYU","JNJ","E",2016-07-31,16.7083333333333,2,3134,26.583,4
"27693","SYU","JNJ","S",2016-07-31,16.1291666666667,2,3134,26.583,4
"27694","SYU","TSW","E",2016-07-31,13.05,1,3134,26.583,4
"27695","SYU","TSW","N",2016-07-31,14.3541666666667,1,3134,26.583,4
"27696","SYU","TSW","S",2016-07-31,13.9291666666667,1,3134,26.583,4
"27697","SYU","TSW","W",2016-07-31,10.6370833333333,1,3134,26.583,4
"27698","SYU","DSH","E",2016-08-01,13.3041666666667,1,3135,25.389,12
"27699","SYU","DSH","N",2016-08-01,13.2166666666667,1,3135,25.389,12
"27700","SYU","DSH","S",2016-08-01,15.025,1,3135,25.389,12
"27701","SYU","DSH","W",2016-08-01,15.8708333333333,1,3135,25.389,12
"27702","SYU","JNJ","E",2016-08-01,13.1104166666667,2,3135,25.389,12
"27703","SYU","JNJ","S",2016-08-01,15.3083333333333,2,3135,25.389,12
"27704","SYU","TSW","E",2016-08-01,11.3958333333333,1,3135,25.389,12
"27705","SYU","TSW","N",2016-08-01,12.2416666666667,1,3135,25.389,12
"27706","SYU","TSW","S",2016-08-01,13.0708333333333,1,3135,25.389,12
"27707","SYU","TSW","W",2016-08-01,10.9416666666667,1,3135,25.389,12
"27708","SYU","DSH","E",2016-08-02,12.3041666666667,1,3136,23.9690000000001,21
"27709","SYU","DSH","N",2016-08-02,12.5833333333333,1,3136,23.9690000000001,21
"27710","SYU","DSH","S",2016-08-02,13,1,3136,23.9690000000001,21
"27711","SYU","DSH","W",2016-08-02,12.6029166666667,1,3136,23.9690000000001,21
"27712","SYU","JNJ","E",2016-08-02,15.0458333333333,2,3136,23.9690000000001,21
"27713","SYU","JNJ","S",2016-08-02,14.2375,2,3136,23.9690000000001,21
"27714","SYU","TSW","E",2016-08-02,10.97,1,3136,23.9690000000001,21
"27715","SYU","TSW","N",2016-08-02,11.4558333333333,1,3136,23.9690000000001,21
"27716","SYU","TSW","S",2016-08-02,11.3116666666667,1,3136,23.9690000000001,21
"27717","SYU","TSW","W",2016-08-02,9.98416666666667,1,3136,23.9690000000001,21
"27718","SYU","DSH","E",2016-08-03,13.3083333333333,1,3137,24.044,11
"27719","SYU","DSH","N",2016-08-03,13.725,1,3137,24.044,11
"27720","SYU","DSH","S",2016-08-03,13.8291666666667,1,3137,24.044,11
